id,flag_tsunami,year,month,day,hour,minute,second,focal_depth,eq_primary,eq_mag_mw,eq_mag_ms,eq_mag_mb,eq_mag_ml,eq_mag_mfa,eq_mag_unk,intensity,country,state,location_name,latitude,longitude,region_code,deaths,deaths_description,missing,missing_description,injuries,injuries_description,damage_millions_dollars,damage_description,houses_destroyed,houses_destroyed_description,houses_damaged,houses_damaged_description,total_deaths,total_deaths_description,total_missing,total_missing_description,total_injuries,total_injuries_description,total_damage_millions_dollars,total_damage_description,total_houses_destroyed,total_houses_destroyed_description,total_houses_damaged,total_houses_damaged_description
5841,,2005,1,25,16.0,44.0,16.1,41.0,5.9,5.9,5.6,5.3,,,,,TURKEY,,TURKEY:  HAKKARI,37.622,43.703,140,2.0,1.0,,,22.0,1.0,,1.0,,,,,2.0,1.0,,,22.0,1.0,,1.0,,,,
6765,,2005,7,30,21.0,45.0,,5.0,5.3,5.3,4.8,4.8,,,,,TURKEY,,"TURKEY:  BAHCEKARADALAK, SIRAPINAR, YENIYAPANSEYHLI",39.437,33.089,140,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,
6779,,2005,10,20,21.0,40.0,4.0,10.0,5.9,5.9,5.7,5.5,,,,,TURKEY,,TURKEY:  IZMIR,38.152,26.751,140,1.0,1.0,,,15.0,1.0,,1.0,,2.0,,2.0,1.0,1.0,,,15.0,1.0,,1.0,,2.0,,
7251,,2005,11,26,15.0,56.0,55.0,9.0,4.4,,4.4,5.3,5.3,,,,TURKEY,,TURKEY:  DOGANYOL,38.26,38.814,140,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,
7253,,2005,12,24,3.0,56.0,7.3,14.0,4.3,,,4.3,4.6,,,,TURKEY,,TURKEY:  AKHISAR,38.804,26.783,140,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,
7247,,2006,6,3,11.0,7.0,45.0,10.0,4.1,,,4.1,,,,,TURKEY,,TURKEY:  HAKKARI,37.605,43.787,140,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,
7455,,2007,1,21,7.0,38.0,57.0,3.0,5.1,,,5.1,5.0,,,,TURKEY,,TURKEY:  E,39.592,42.863,140,,,,,2.0,1.0,,1.0,,,,,,,,,2.0,1.0,,1.0,,,,
7463,,2007,2,21,11.0,5.0,29.2,10.0,5.7,5.7,5.5,5.7,5.9,,,,TURKEY,,"TURKEY:  DOGANKOY, PUTURGE, SIVRICE",38.318,39.267,140,,,,,,,,1.0,,1.0,,1.0,,,,,,,,1.0,,1.0,,
7725,,2007,12,20,9.0,48.0,29.9,10.0,5.7,5.7,5.6,5.2,5.7,,,,TURKEY,,"TURKEY:  CENTRAL:  YENIYAPAN, ABAZLAR, SUYUGUZEL",39.417,33.212,140,,,,,,,,1.0,,1.0,,1.0,,,,,,,,1.0,,1.0,,
8176,,2008,9,3,2.0,22.0,47.0,6.0,4.1,,4.1,4.6,5.1,,,,TURKEY,,TURKEY:  ADIYAMAN,37.507,38.503,140,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,
9833,,2011,5,19,21.0,12.0,51.0,7.0,4.3,,,4.3,4.6,,,,TURKEY,,TURKEY:  SIMAV,39.12,29.04,140,2.0,1.0,,,125.0,3.0,,1.0,,,,2.0,2.0,1.0,,,125.0,3.0,,1.0,,,,2.0
9852,,2011,11,9,19.0,23.0,33.2,5.0,5.7,5.7,5.6,5.6,,,,,TURKEY,,TURKEY:  VAN,38.429,43.229,140,40.0,1.0,,,,,,1.0,,1.0,,,40.0,1.0,,,,,,1.0,,1.0,,
9921,,2012,6,10,12.0,44.0,16.5,35.0,6.1,6.1,5.9,5.8,,,,,TURKEY,,TURKEY:  FETHIYE; GREECE:  RHODES,36.42,28.88,140,,,,,6.0,1.0,,1.0,,,,2.0,,,,,6.0,1.0,,1.0,,,,2.0
9949,,2012,6,14,5.0,52.0,53.6,5.0,5.3,,,5.3,5.5,,,,TURKEY,,TURKEY:  SIRNAK,37.294,42.325,140,,,,,23.0,1.0,,1.0,,,25.0,1.0,,,,,23.0,1.0,,1.0,,,25.0,1.0
10328,,2018,4,24,0.0,34.0,31.0,10.0,5.2,5.2,,,,,,,TURKEY,,TURKEY:  ADIYAMAN,37.596,38.514,140,,,,,39.0,1.0,,1.0,,,,1.0,,,,,39.0,1.0,,1.0,,,,1.0
6759,,2005,7,10,13.0,10.0,12.1,4.0,5.2,5.2,4.9,5.4,5.5,,,,ALBANIA,,ALBANIA:  TROPOJE,42.389,19.812,130,,,,,,,,1.0,,1.0,,,,,,,,,,1.0,,1.0,,
7249,,2006,6,13,14.0,15.0,38.3,10.0,4.5,,,4.5,4.8,,,,ALBANIA,,ALBANIA:  TEPELENE,40.27,19.96,130,,,,,1.0,1.0,,1.0,12.0,1.0,,,,,,,1.0,1.0,,1.0,12.0,1.0,,
10098,,2014,5,19,0.0,59.0,6.0,10.0,5.0,5.0,,,,,,4.0,ALBANIA,,ALBANIA:  BELSH,41.115,19.777,130,,,,,,,,1.0,,,,1.0,,,,,,,,1.0,,,,1.0
5755,,2004,1,10,18.0,38.0,14.8,10.0,4.4,,4.4,4.5,4.6,,,,ALGERIA,,"ALGERIA:  NORTHERN:  ALGIERS, BOUMERDES",36.852,3.418,15,,,,,300.0,3.0,,1.0,,,,,,,,,300.0,3.0,,1.0,,,,
5819,,2004,12,1,17.0,42.0,24.7,10.0,4.5,,,4.5,,,,,ALGERIA,,ALGERIA:  BOUMERDAS,36.848,3.448,15,,,,,15.0,1.0,,1.0,,,,,,,,,15.0,1.0,,1.0,,,,
10037,,2013,5,19,9.0,7.0,26.5,7.0,4.9,,4.9,5.0,5.5,,,,ALGERIA,,ALGERIA:  ALGIERS,36.703,5.261,15,,,,,5.0,1.0,,1.0,,,,2.0,,,,,5.0,1.0,,1.0,,,,2.0
10034,,2013,7,17,3.0,0.0,56.5,10.0,4.8,,,4.8,,,,,ALGERIA,,ALGERIA:  HAMMAM MELOUANE,36.534,3.086,15,,,,,11.0,1.0,,1.0,,,,3.0,,,,,11.0,1.0,,1.0,,,,3.0
10315,,2014,12,23,8.0,0.0,8.0,7.0,4.9,,,,4.9,,,,ALGERIA,,ALGERIA:  BLIDA,36.492,3.025,15,,,,,,1.0,,1.0,,,,1.0,,,,,,1.0,,1.0,,,,1.0
5764,,2004,2,24,2.0,14.0,34.0,10.0,4.7,,,4.7,,,,,BURUNDI,,BURUNDI:  RUYAGA,-3.393,29.558,10,3.0,1.0,,,,,,1.0,24.0,1.0,,,3.0,1.0,,,,,,1.0,24.0,1.0,,
10337,,2018,5,15,15.0,48.0,9.0,17.0,5.8,5.8,,,,,,,COMOROS,,COMOROS:  MAYOTTE,-12.778,45.593,60,,,,,3.0,1.0,,1.0,,,,1.0,,,,,3.0,1.0,,1.0,,,,1.0
6824,,2005,10,24,17.0,35.0,33.8,35.0,4.8,,,4.8,,,,6.0,ECUADOR,,ECUADOR:  BAEZA,-0.507,-77.745,160,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,
7702,,2007,11,16,3.0,13.0,0.1,123.0,6.8,6.8,,6.3,,,,,ECUADOR,,PERU-ECUADOR:  GUAYAQUIL,-2.312,-77.838,160,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,
8573,,2009,10,9,18.0,11.0,39.9,35.0,5.4,,,5.4,,,,,ECUADOR,,ECUADOR:  TENA,-0.962,-77.817,160,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,
9770,,2010,8,12,11.0,54.0,15.5,207.0,7.1,7.1,,6.4,,,,,ECUADOR,,"ECUADOR:  MANTA, GUAYAQUIL, LOJA",-1.266,-77.306,160,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,
9888,,2011,10,29,13.0,50.0,49.0,3.0,4.0,,,4.0,4.0,,,,ECUADOR,,ECUADOR:  POMASQUI,-0.13,-78.37,160,,,,,,,,1.0,,,,2.0,,,,,,,,1.0,,,,2.0
10113,,2014,8,12,19.0,58.0,13.0,12.0,5.1,5.1,,,,,,5.0,ECUADOR,,ECUADOR:  QUITO,-0.018,-78.322,160,2.0,1.0,,,8.0,1.0,,1.0,,,89.0,2.0,2.0,1.0,,,8.0,1.0,,1.0,,,89.0,2.0
10181,,2016,5,18,16.0,47.0,26.0,30.0,6.9,6.9,,,,,,4.0,ECUADOR,,ECUADOR:  MANABI PROVINCE,0.495,-79.616,160,1.0,1.0,,,162.0,3.0,,1.0,,1.0,32.0,1.0,1.0,1.0,,,162.0,3.0,,1.0,,1.0,32.0,1.0
5573,,2002,7,22,5.0,45.0,3.0,17.0,4.8,,,4.8,,,,,GERMANY,,"GERMANY:  AACHEN, COLOGNE, SPANGDAHLEM",50.889,6.103,120,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,
5686,,2003,3,22,13.0,36.0,16.0,6.0,4.7,,,,4.7,,,,GERMANY,,GERMANY:  ALBSTADT,48.21,9.0,120,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,
5832,,2004,12,5,1.0,52.0,37.2,10.0,4.8,4.8,,4.2,5.5,,,5.0,GERMANY,,"GERMANY:  EMMENDINGEN, FREIBURG IM BREISGAU",48.115,8.077,120,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,
7417,,2006,11,23,7.0,15.0,20.5,10.0,4.8,,,4.8,4.6,,,,HUNGARY,,HUNGARY:  BEREGDAROC,48.195,22.46,110,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,
7451,,2006,12,31,13.0,39.0,23.6,5.0,4.1,,,,4.1,,,,HUNGARY,,HUNGARY:  BUDAPEST,47.449,19.343,110,,,,,,,,1.0,,1.0,,,,,,,,,,1.0,,1.0,,
7880,,2008,5,29,15.0,46.0,0.4,10.0,6.3,6.3,6.2,6.0,,,,,ICELAND,,ICELAND: REYKJAVIK,64.004,-21.012,120,,,,,30.0,1.0,,1.0,,,,,,,,,30.0,1.0,,1.0,,,,
7769,,2008,2,15,10.0,36.0,19.0,10.0,5.0,,,5.0,5.3,,,,LEBANON,,LEBANON-SYRIA:  BAALBEC,33.327,35.305,140,,,,,10.0,1.0,,1.0,,,,1.0,,,,,10.0,1.0,,1.0,,,,1.0
10173,,2016,1,25,4.0,23.0,13.0,12.0,6.3,6.3,,,,,,6.0,MOROCCO,,MOROCCO:  MELILLA,35.649,-3.682,15,1.0,1.0,,,26.0,1.0,,1.0,,1.0,,1.0,1.0,1.0,,,26.0,1.0,,1.0,,1.0,,1.0
5826,,2004,10,27,20.0,34.0,36.8,96.0,5.8,5.8,,5.8,,,,,ROMANIA,,"ROMANIA:  BUCHAREST, BRAILA; BULGARIA:  NORTHERN",45.787,26.622,110,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,
5614,Tsu,2002,1,2,17.0,22.0,48.7,21.0,7.2,7.2,7.5,6.3,,,,,VANUATU,,"VANUATU ISLANDS:  EFATE, PORT VILA",-17.6,167.856,170,,,,,,2.0,,1.0,,,,2.0,,,,,,2.0,,1.0,,,,2.0
7600,,2007,8,1,17.0,8.0,51.4,120.0,7.2,7.2,,6.2,,,,,VANUATU,,VANUATU ISLANDS:  LUGANVILLE,-15.595,167.68,170,,,,,,,,1.0,,1.0,,1.0,,,,,,,,1.0,,1.0,,
8384,,2009,5,29,6.0,20.0,14.6,13.0,5.7,5.7,5.5,5.5,,,,,VANUATU,,VANUATU ISLANDS:  TONGOA,-17.026,168.329,170,,,,,10.0,1.0,,1.0,,2.0,,2.0,,,,,10.0,1.0,,1.0,,2.0,,
8385,,2009,6,2,2.0,17.0,3.5,15.0,6.3,6.3,6.2,5.7,,,,,VANUATU,,VANUATU ISLANDS:  TONGOA,-17.757,167.949,170,,,,,4.0,1.0,,1.0,,,,,,,,,4.0,1.0,,1.0,,,,2.0
9761,Tsu,2010,12,25,13.0,16.0,37.0,16.0,7.3,7.3,7.4,6.8,,,,,VANUATU,,VANUATU ISLANDS,-19.702,167.947,170,,,,,,,,,,,,,,,,,4.0,1.0,,1.0,,,,
10135,Tsu,2015,2,19,13.0,19.0,21.0,10.0,6.4,6.4,,,,,,5.0,VANUATU,,VANUATU ISLANDS,-16.431,168.148,170,,,,,,,,1.0,,,,1.0,,,,,,,,1.0,,,,1.0
6767,,2005,8,5,18.0,7.0,13.8,10.0,4.5,,,4.5,,,,,VIETNAM,,VIETNAM:  HO CHI MINH CITY,9.985,108.383,30,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,
7482,,2007,3,6,13.0,5.0,12.1,43.0,5.0,,5.0,5.0,,,,,COLOMBIA,,"COLOMBIA:  CAUCA, SOTARA, PURACE,",2.082,-76.495,160,,,,,9.0,1.0,,1.0,9.0,1.0,,,,,,,9.0,1.0,,1.0,9.0,1.0,,
7695,,2007,9,10,1.0,49.0,14.2,31.0,6.8,6.8,6.7,6.1,,,,,COLOMBIA,,"COLOMBIA:  NARINO, EL CHARCO, ISCUANDE, LA TOLA",2.982,-77.967,160,,,,,5.0,1.0,,1.0,35.0,1.0,,,,,,,5.0,1.0,,1.0,35.0,1.0,,
7879,,2008,5,24,19.0,20.0,42.4,9.0,5.6,5.6,,,,,,,COLOMBIA,,"COLOMBIA:  META, QUETAME",4.33,-73.764,160,6.0,1.0,,,,,,1.0,,,,2.0,6.0,1.0,,,,,,1.0,,,,2.0
10340,,2018,6,12,9.0,35.0,26.0,10.0,4.9,4.9,,,,,,,COLOMBIA,,COLOMBIA:  PASTO,1.032,-77.259,160,2.0,1.0,,,,,,1.0,1.0,1.0,,1.0,2.0,1.0,,,,,,1.0,1.0,1.0,,1.0
10182,,2013,4,10,19.0,14.0,2.0,4.0,5.4,5.4,,5.4,,,,,HONDURAS,,HONDURAS: ATLANTIDA,15.52,-87.159,100,,,,,,,,1.0,12.0,1.0,66.0,2.0,,,,,,,,1.0,12.0,1.0,66.0,2.0
10291,Tsu,2018,1,10,2.0,51.0,31.0,10.0,7.5,7.5,,,,,,,HONDURAS,,HONDURAS,17.474,-83.519,90,,,,,,,,1.0,,,7.0,1.0,,,,,,,,1.0,,,7.0,1.0
10151,,2015,6,4,23.0,16.0,31.0,10.0,6.0,6.0,,,,,,6.0,MALAYSIA,,"MALAYSIA:  SABAH:  LAHAD,DATU,KANAK",5.987,116.541,170,18.0,1.0,,,,2.0,,1.0,,,23.0,1.0,18.0,1.0,,,,2.0,,1.0,,,23.0,1.0
5780,,2004,5,8,20.0,11.0,44.2,10.0,4.5,,,4.5,,,,,PAKISTAN,,PAKISTAN:  QUETTA,30.126,67.121,60,1.0,1.0,,,30.0,1.0,,1.0,,,,,1.0,1.0,,,30.0,1.0,,1.0,,,,1.0
5849,,2005,3,2,11.0,12.0,14.9,52.0,4.9,,,4.9,,,,,PAKISTAN,,PAKISTAN:  QUETTA,30.378,68.038,60,,,,,1.0,1.0,,1.0,,,,,,,,,1.0,1.0,,1.0,,,,
7237,,2006,4,4,9.0,12.0,23.4,10.0,4.8,,,4.8,,,,,PAKISTAN,,PAKISTAN:  BATGRAM,34.6,73.136,60,,,,,28.0,1.0,,1.0,,2.0,,2.0,,,,,28.0,1.0,,1.0,,2.0,,
8278,,2009,2,20,3.0,48.0,48.2,10.0,5.4,5.4,,5.5,,,,,PAKISTAN,,PAKISTAN; INDIA:  KASHMIR,34.204,73.899,60,,,,,44.0,1.0,,1.0,,,,,,,,,44.0,1.0,,1.0,,,,2.0
9777,,2010,10,10,21.0,44.0,25.9,33.0,5.2,,,5.2,,,,,PAKISTAN,,"PAKISTAN:  KHANPUR, HARIPUR",33.869,72.887,60,1.0,1.0,,,15.0,1.0,,2.0,,,100.0,1.0,1.0,1.0,,,15.0,1.0,,1.0,,,100.0,2.0
9825,,2010,11,12,9.0,37.0,19.9,27.0,4.7,,,4.7,,,,,PAKISTAN,,PAKISTAN:  QUETTA,30.178,67.117,60,,,,,12.0,1.0,,1.0,,,,2.0,,,,,12.0,1.0,,1.0,,,,2.0
10094,,2014,5,8,22.0,52.0,23.0,15.0,4.5,4.5,,,,,,,PAKISTAN,,PAKISTAN:  NAWABSHAH,26.387,68.358,60,2.0,1.0,,,70.0,2.0,,1.0,,2.0,,,2.0,1.0,,,70.0,2.0,,1.0,,2.0,,
10124,,2015,2,26,21.0,59.0,14.0,30.0,5.4,,,5.4,,,,4.0,PAKISTAN,,PAKISTAN:  BATTAGRAM,34.671,73.278,60,,,,,5.0,1.0,,1.0,,,2.0,1.0,,,,,5.0,1.0,,1.0,,,2.0,1.0
10145,,2015,7,24,20.0,59.0,12.0,17.0,5.1,5.1,,,,,,5.0,PAKISTAN,,PAKISTAN:  ABBOTTABAD,33.856,73.193,60,3.0,1.0,,,1.0,1.0,,1.0,3.0,1.0,,,3.0,1.0,,,1.0,1.0,,1.0,3.0,1.0,,
10229,,2016,10,1,8.0,4.0,33.0,10.0,5.4,,,5.4,,,,2.0,PAKISTAN,,"PAKISTAN:  MANSEHRA, NARAN",34.905,73.682,60,1.0,1.0,,,,2.0,,1.0,,2.0,,,1.0,1.0,,,,2.0,,1.0,,2.0,,
10237,,2017,2,7,22.0,3.0,56.0,26.0,6.3,6.3,,,,,,,PAKISTAN,,PAKISTAN:  PASNI,25.216,63.272,60,,,,,,,,1.0,,,,1.0,,,,,,,,1.0,,,,1.0
5754,,2004,1,10,7.0,43.0,18.0,5.0,2.2,,,,2.2,,,,SLOVAKIA,,SLOVAKIA:  SLOVENSKO L'UPCA,48.758,19.217,110,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,
5789,,2004,7,12,13.0,4.0,7.1,8.0,5.2,5.2,4.9,5.0,5.7,,,,SLOVENIA,,"SLOVENIA: BOVEC, KOBARID",46.296,13.641,130,1.0,1.0,,,5.0,1.0,,1.0,,1.0,,1.0,1.0,1.0,,,5.0,1.0,,1.0,,1.0,,1.0
5577,,2000,10,2,2.0,25.0,31.3,34.0,6.5,6.5,6.7,6.1,,,,,TANZANIA,,"TANZANIA:  NKANSI, RUKWA",-7.977,30.709,10,,,,,6.0,1.0,,1.0,7.0,1.0,150.0,3.0,,,,,6.0,1.0,,1.0,7.0,1.0,150.0,3.0
10400,,2019,3,21,9.0,15.0,40.0,22.0,5.5,5.5,,,,,,,TANZANIA,,"TANZANIA:  SONGWE, MBEYA",-7.878,32.085,10,1.0,1.0,,,,,,1.0,4.0,1.0,,1.0,1.0,1.0,,,,,,1.0,4.0,1.0,,1.0
7441,,2006,12,12,17.0,2.0,29.7,10.0,4.6,,,4.6,,,,,THAILAND,,THAILAND:  MAE RIM,18.901,98.916,60,,,,,,,,1.0,5.0,1.0,,,,,,,,,,1.0,5.0,1.0,,
5800,,2004,9,7,11.0,53.0,6.1,22.0,6.1,6.1,6.1,6.1,,,,,ARGENTINA,,ARGENTINA: CATAMARCA,-28.573,-65.84,160,1.0,1.0,,,,2.0,,1.0,,2.0,,2.0,1.0,1.0,,,,2.0,,1.0,,2.0,,
7364,,2006,8,5,14.0,3.0,43.7,22.0,5.6,5.6,5.2,5.7,,,,5.0,ARGENTINA,,ARGENTINA:  MENDOZA,-33.131,-68.707,160,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,
8255,,2008,12,10,10.0,53.0,50.0,10.0,4.1,,,4.1,4.8,,,,ARGENTINA,,ARGENTINA:  POTRERILLOS,-32.938,-69.259,160,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,
10160,,2015,10,17,11.0,33.0,,33.0,5.8,5.8,,,,,,7.0,ARGENTINA,,ARGENTINA:  GALPON,-25.442,-64.632,160,2.0,1.0,,,30.0,1.0,,1.0,15.0,1.0,,,2.0,1.0,,,30.0,1.0,,1.0,15.0,1.0,,
8535,,2009,9,22,8.0,20.0,41.0,0.0,3.1,,,,3.1,,,,AUSTRALIA,,AUSTRALIA:  MORNINGTON,-38.28,145.25,170,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,
9033,,2010,4,20,0.0,17.0,8.0,0.0,5.2,,,5.2,5.0,,,,AUSTRALIA,,AUSTRALIA:  KALGOORLIE,-30.794,121.406,60,,,,,3.0,1.0,,1.0,,,,,,,,,3.0,1.0,,1.0,,,,1.0
10074,,2014,2,26,0.0,1.0,29.0,1.0,4.5,4.5,,,,,,,AUSTRALIA,,AUSTRALIA:  KALGOORLIE,-30.686,121.332,60,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,
7534,,2007,6,13,19.0,29.0,40.1,23.0,6.7,6.7,6.5,5.9,,,,,GUATEMALA,,GUATEMALA:  GUATEMALA CITY,13.554,-90.618,100,,,,,,,,1.0,,2.0,,2.0,,,,,,,,1.0,,2.0,,
7746,,2008,1,5,1.0,56.0,45.4,66.0,5.6,5.6,,5.4,,,,,GUATEMALA,,"GUATEMALA:  COLOMBA, FLORES, COSTA CUCA",14.129,-91.479,100,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,1.0
8127,,2008,4,15,3.0,3.0,4.6,33.0,6.1,6.1,5.8,5.6,,,,,GUATEMALA,,GUATEMALA,13.564,-90.599,100,,,,,,,,1.0,,,,,,,,,,,,1.0,,,8.0,1.0
9843,,2011,9,19,18.0,33.0,55.8,9.0,5.6,5.6,5.3,5.1,,,,,GUATEMALA,,GUATEMALA:  CUILAPA SANTA ROSA,14.186,-90.238,100,1.0,1.0,,,,,,1.0,,,,,1.0,1.0,,,,,,1.0,,,,
10030,,2013,9,7,0.0,13.0,57.0,66.0,6.4,6.4,,,,,,7.0,GUATEMALA,,"GUATEMALA:  COATEPEQUE, QUETZALTENANGO",14.606,-92.121,100,1.0,1.0,,,11.0,1.0,,1.0,3.0,1.0,,,1.0,1.0,,,11.0,1.0,,1.0,3.0,1.0,,
5651,,2002,9,20,15.0,43.0,35.4,10.0,6.4,6.4,6.4,5.9,,,,,INDONESIA,,INDONESIA:  NEW GUINEA:  IRIAN JAYA:  RANSIKI,-1.68,134.234,170,,,,,,,,1.0,,,31.0,1.0,,,,,,,,1.0,,,31.0,1.0
5702,,2003,3,25,2.0,53.0,25.0,33.0,6.5,6.5,6.1,6.2,,,,,INDONESIA,,INDONESIA:  FLORES:  REO,-8.294,120.743,60,4.0,1.0,,,20.0,1.0,,1.0,,,,2.0,4.0,1.0,,,20.0,1.0,,1.0,,,,2.0
5696,,2003,5,26,19.0,23.0,27.9,31.0,7.0,7.0,7.1,6.5,,,,,INDONESIA,,"INDONESIA:  MOROTAI, BEREBERE, DARUBA",2.354,128.855,170,1.0,1.0,,,7.0,1.0,,1.0,28.0,1.0,20.0,1.0,1.0,1.0,,,7.0,1.0,,1.0,28.0,1.0,20.0,1.0
5745,,2003,12,5,23.0,41.0,27.4,33.0,4.9,,4.9,5.4,,,,,INDONESIA,,"INDONESIA:  FLORES, RUTENG",-8.137,120.524,60,,,,,,,,1.0,,,,1.0,,,,,,,,1.0,,,,1.0
5759,,2004,2,7,2.0,42.0,35.2,10.0,7.3,7.3,7.5,6.2,,,,,INDONESIA,,INDONESIA:  NABIRE,-4.003,135.023,170,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,
5763,,2004,2,22,6.0,46.0,27.0,42.0,6.0,6.0,5.7,6.3,,,,,INDONESIA,,INDONESIA:  SUMATRA:  PESISIR SELATAN,-1.559,100.488,60,,,,,1.0,1.0,,1.0,,,,,,,,,1.0,1.0,,1.0,,,,3.0
5772,,2004,4,9,1.0,55.0,50.7,66.0,5.4,5.4,,5.5,,,,,INDONESIA,,INDONESIA:  SUMATRA:  PADANG,-1.549,100.54,60,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,1.0
5774,,2004,4,16,18.0,32.0,24.0,96.0,5.5,5.5,,5.5,,,,,INDONESIA,,INDONESIA:  BALI,-8.669,114.65,60,,,,,,,,1.0,,,,1.0,,,,,,,,1.0,,,,1.0
5775,,2004,4,23,1.0,50.0,30.2,66.0,6.7,6.7,,6.5,,,,,INDONESIA,,INDONESIA:  TIMOR: KUPANG,-9.362,122.839,60,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,
6757,,2005,7,5,1.0,52.0,2.9,21.0,6.7,6.7,6.8,6.2,,,,,INDONESIA,,INDONESIA:  SUMATRA:  NIAS ISLAND:  GUNUNGSITOLI,1.819,97.082,60,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,
6758,,2005,7,9,23.0,59.0,17.0,32.0,5.9,5.9,5.5,5.6,,,,,INDONESIA,,INDONESIA:  SULAWESI:  DONGGALA,-1.174,119.963,170,,,,,,,,1.0,6.0,1.0,6.0,1.0,,,,,,,,1.0,6.0,1.0,,
6760,,2005,7,18,2.0,4.0,59.8,10.0,5.3,5.3,5.2,5.7,,,,,INDONESIA,,INDONESIA:  TIMOR:  TIMOR TENGAH UTARA,-9.948,124.48,60,,,,,,,,1.0,,1.0,,1.0,,,,,,,,1.0,,1.0,,
7233,,2006,3,28,8.0,35.0,43.3,30.0,5.0,,,5.0,,,,,INDONESIA,,INDONESIA:  N. SUMATRA: TAPAKTUAN,3.462,97.224,60,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,
7244,,2006,5,12,8.0,16.0,56.5,17.0,5.5,5.5,4.9,5.4,,,,,INDONESIA,,INDONESIA:  SUMATRA:  KALIANDAK,-5.575,105.395,60,,,,,,,,1.0,,2.0,,2.0,,,,,,,,1.0,,2.0,,
7419,,2006,11,24,6.0,33.0,26.4,31.0,5.2,,,5.2,,,,,INDONESIA,,INDONESIA:  SULAWESI: PINRANG,-3.728,119.233,170,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,
7420,,2006,12,1,14.0,1.0,47.5,43.0,6.3,6.3,6.0,5.9,,,,,INDONESIA,,INDONESIA:  SUMABAWA:  BIMA,-8.251,118.777,60,1.0,1.0,,,14.0,1.0,,1.0,20.0,1.0,,,1.0,1.0,,,14.0,1.0,,1.0,20.0,1.0,,
7456,,2007,1,21,11.0,27.0,45.0,22.0,7.5,7.5,7.3,6.7,,,,,INDONESIA,,INDONESIA:  MOLUCCA ISLANDS:  N,1.065,126.282,170,4.0,1.0,,,4.0,1.0,,1.0,,,,,4.0,1.0,,,4.0,1.0,,1.0,,,,
7524,,2007,5,29,9.0,36.0,5.6,24.0,6.1,6.1,5.8,6.0,,,,,INDONESIA,,INDONESIA: LABUHA,-1.065,127.343,170,,,,,,,,1.0,,2.0,,,,,,,,,,1.0,,2.0,,
7599,,2007,7,26,5.0,40.0,16.1,25.0,6.9,6.9,6.8,6.4,,,,,INDONESIA,,INDONESIA:  MALUKU:  N,2.872,127.464,170,,,,,,2.0,,1.0,,1.0,,,,,,,,2.0,,1.0,,1.0,,
7617,,2007,9,9,18.0,36.0,37.6,35.0,4.8,,,4.8,,,,,INDONESIA,,INDONESIA:  SITUBONDO,-7.783,114.338,60,,,,,13.0,1.0,,1.0,,,,,,,,,13.0,1.0,,1.0,,,,
7747,,2008,1,7,3.0,12.0,26.8,12.0,5.9,5.9,5.6,6.0,,,,,INDONESIA,,"INDONESIA: NEW GUINEA: MANOKWARI,",-0.795,134.012,170,,,,,6.0,1.0,,1.0,,,22.0,1.0,,,,,6.0,1.0,,1.0,,,22.0,1.0
7750,,2008,1,22,17.0,14.0,57.9,20.0,6.1,6.1,,5.9,,,,,INDONESIA,,INDONESIA:  SUMATRA:  NIAS ISLAND:  GUNUNGSITOLI,1.011,97.442,60,1.0,1.0,,,5.0,1.0,,1.0,,,,,1.0,1.0,,,5.0,1.0,,1.0,,,,2.0
7743,Tsu,2008,2,25,8.0,36.0,33.0,25.0,6.5,6.5,6.6,6.4,,,,,INDONESIA,,INDONESIA:  SUMATRA:  PADANG,-2.486,99.972,60,,,,,,,,1.0,,,,2.0,,,,,,,,1.0,,,,2.0
8534,,2009,9,18,23.0,6.0,57.7,79.0,5.7,5.7,,6.0,,,,,INDONESIA,,INDONESIA:  BALI:  DENPASAR,-9.138,115.593,60,,,,,7.0,1.0,,1.0,,,,2.0,,,,,7.0,1.0,,1.0,,,,2.0
